pr_id,path,status,after_fetched,before_fetched,license_path
3250024089,frontend/src/lib/desktop/components/ui/Select.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/ui/SettingsCard.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/ui/SettingsSection.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/ui/SettingsSection.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/ui/SystemInfoCard.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/ui/ThemeToggle.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/ui/ThemeToggle.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/ui/TimeOfDayIcon.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/ui/TimeOfDayIcon.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/components/forms/FilterForm.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/components/forms/FilterForm.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/components/forms/SpeciesFilterForm.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/components/forms/SpeciesFilterForm.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/components/ui/ChartCard.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/components/ui/SpeciesCard.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/components/ui/StatCard.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/pages/Analytics.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/analytics/pages/Species.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/dashboard/API_ENDPOINTS.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/dashboard/components/DailySummaryCard.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/dashboard/components/RecentDetectionsCard.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/dashboard/pages/DashboardPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/detections/BirdDetections.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/detections/DetectionsPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/CLAUDE.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/components/SettingsActions.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/pages/AudioSettingsPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/pages/FilterSettingsPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/pages/IntegrationSettingsPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/pages/MainSettingsPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/pages/MainSettingsPage.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/pages/SecuritySettingsPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/pages/SpeciesSettingsPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/features/settings/pages/SupportSettingsPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/layouts/DesktopHeader.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/layouts/DesktopSidebar.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/layouts/README.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/layouts/RootLayout.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/About.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/Detections.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/ErrorPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/GenericErrorPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/Notifications.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/Search.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/ServerErrorPage.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/Settings.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/views/System.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/stores/auth.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/stores/csrf.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/stores/settings.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/stores/theme.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/types/detection.types.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/api.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/api.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/chartHelpers.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/chartHelpers.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/cn.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/cn.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/formatters.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/settingsApi.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/settingsChanges.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/settingsChanges.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/speciesUtils.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/speciesUtils.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/test-utils.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/theme-init.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/utils/validators.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/main.js,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/svelte-layout-fix.css,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/test/setup.js,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/vite-env.d.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/vitest-env.d.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/svelte.config.js,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/tsconfig.json,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/vite.config.js,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,internal/analysis/realtime.go,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,internal/api/v2/CLAUDE.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,internal/api/v2/settings.go,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,internal/httpcontroller/CLAUDE.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,internal/httpcontroller/htmx_routes.go,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,internal/httpcontroller/middleware.go,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,internal/httpcontroller/svelte_handler.go,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,internal/httpcontroller/ui_migration.go,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,package-lock.json,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,package.json,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,tailwind.config.js,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,ui/.gitignore,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,views/pages/svelte-standalone.html,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,,,False,False,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,.air.toml,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,.gitignore,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,Taskfile.yml,modified,True,True,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,assets/tailwind.css,modified,False,False,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/.gitignore,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/.prettierignore,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/.prettierrc,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/.vscode/extensions.json,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/CLAUDE.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/README.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/ROUTES.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/embed.go,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/eslint.config.js,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/index.html,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/jsconfig.json,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/package-lock.json,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/package.json,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/postcss.config.js,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/public/vite.svg,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/App.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/app.css,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/app.d.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/CLAUDE.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/README.md,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/ConfidenceCircle.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/DataTable.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/DataTable.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/DataTable.types.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/DetectionRow.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/DetectionsList.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/StatsCard.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/StatsCard.test.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/StatsCard.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/StatusBadges.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/WeatherIcon.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/WeatherInfo.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/WeatherInfo.test.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/data/WeatherInfo.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/Checkbox.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/Checkbox.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/DateRangePicker.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/DateRangePicker.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/FormField.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/FormField.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/NumberField.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/NumberField.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/PasswordField.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/PasswordField.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/RTSPUrlInput.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/RTSPUrlInput.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/RTSPUrlManager.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/RTSPUrlManager.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/SelectDropdown.svelte,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
3250024089,frontend/src/lib/desktop/components/forms/SelectDropdown.test.ts,added,True,n/a_added,C:\Users\Alessandro\Desktop\Tesi\Tirocinio\tesi-setup\data\licenses\tphakala__birdnet-go\LICENSE
